# Time-averaged data for fix rdf_p
# TimeStep Number-of-rows
# Row c_rdf_p[1] c_rdf_p[2] c_rdf_p[3] c_rdf_p[4] c_rdf_p[5] c_rdf_p[6] c_rdf_p[7] c_rdf_p[8] c_rdf_p[9] c_rdf_p[10] c_rdf_p[11] c_rdf_p[12] c_rdf_p[13]
1000000 500
310 3.095 0.000963332 2.00008 1.11647 6.57396 7.5372e-07 6 4.61508e-07 12 1.96819 4.8749 0.474223 2.09485
311 3.105 0.00190158 2.00017 1.21228 6.68778 1.74737e-06 6 3.33484e-07 12 1.87233 4.9628 0.574271 2.12171
312 3.115 0.00383057 2.00035 1.28251 6.80897 4.54711e-06 6 0 12 1.76995 5.04643 0.691952 2.15427
313 3.125 0.00743058 2.0007 1.32253 6.93475 5.50381e-06 6 0 12 1.66622 5.12566 0.825986 2.1934
314 3.135 0.0139225 2.00137 1.33359 7.06239 1.01213e-05 6 0 12 1.5629 5.20046 0.975809 2.23992
315 3.145 0.0256084 2.00259 1.31105 7.18868 1.52477e-05 6 0 12 1.46189 5.27086 1.144 2.2948
316 3.155 0.0451209 2.00477 1.26182 7.311 2.86906e-05 6 0 12 1.36571 5.33706 1.32709 2.35887
317 3.165 0.0775555 2.00854 1.19162 7.42725 4.50868e-05 6.00001 0 12 1.27541 5.39927 1.52455 2.43294
318 3.175 0.128141 2.01481 1.11116 7.53634 7.39294e-05 6.00001 0 12 1.19227 5.4578 1.73507 2.51778
319 3.185 0.20705 2.02499 1.02861 7.63795 0.000119728 6.00001 0 12 1.11727 5.51298 1.95535 2.61399
320 3.195 0.32249 2.04096 0.9544 7.73283 0.000189 6.00002 0 12 1.05079 5.56521 2.18277 2.72206
321 3.205 0.487648 2.06526 0.903064 7.82317 0.000297705 6.00004 0 12 0.993919 5.61493 2.41461 2.84236
322 3.215 0.713576 2.10103 0.881247 7.91188 0.000462798 6.00006 0 12 0.945615 5.66252 2.64625 2.97503
323 3.225 1.0153 2.15225 0.901935 8.00324 0.000719247 6.0001 0 12 0.907626 5.70849 2.8726 3.11994
324 3.235 1.40586 2.22361 0.970317 8.10213 0.00111648 6.00016 0 12 0.878623 5.75326 3.0931 3.27695
325 3.245 1.88642 2.31996 1.09457 8.21438 0.001711 6.00024 0 12 0.85856 5.79728 3.30632 3.44582
326 3.255 2.4668 2.44673 1.27515 8.34595 0.00260129 6.00038 0 12 0.848023 5.84103 3.50538 3.62596
327 3.265 3.13516 2.60883 1.51299 8.50302 0.00389945 6.00058 0 12 0.846788 5.88499 3.68768 3.81663
328 3.275 3.88038 2.8107 1.80277 8.69133 0.0057435 6.00088 0 12 0.854856 5.92964 3.85395 4.01712
329 3.285 4.67649 3.05547 2.13617 8.91582 0.00847147 6.00133 0 12 0.871061 5.97541 4.00114 4.22655
330 3.295 5.50013 3.34511 2.49968 9.18012 0.0122447 6.00197 0 12 0.895532 6.02275 4.12606 4.44383
331 3.305 6.30111 3.67894 2.8808 9.48657 0.0176217 6.00291 1.47172e-07 12 0.926245 6.07202 4.22941 4.6679
332 3.315 7.04477 4.05444 3.2584 9.83529 0.0249479 6.00424 1.68228e-06 12 0.963826 6.12359 4.31245 4.89776
333 3.325 7.6945 4.46705 3.61297 10.2243 0.0347467 6.00612 1.92664e-06 12 1.00596 6.17775 4.37529 5.13238
334 3.335 8.2116 4.91003 3.92772 10.6497 0.048152 6.00872 4.08314e-06 12 1.0515 6.23469 4.41418 5.37051
335 3.345 8.56496 5.37486 4.18485 11.1057 0.0657474 6.01231 9.6261e-06 12 1.09748 6.29449 4.43361 5.61112
336 3.355 8.73272 5.85162 4.37048 11.5848 0.088903 6.01718 1.42461e-05 12 1.1441 6.3572 4.43105 5.85304
337 3.365 8.70768 6.32986 4.47589 12.0784 0.11885 6.02373 3.32566e-05 12 1.1902 6.42282 4.41223 6.09537
338 3.375 8.49796 6.79936 4.50145 12.5777 0.156723 6.03242 6.42496e-05 12 1.233 6.49121 4.37333 6.33698
339 3.385 8.11845 7.25055 4.44668 13.0739 0.204375 6.04383 0.000121813 12 1.27158 6.56215 4.31653 6.57688
340 3.395 7.58866 7.6748 4.32211 13.5591 0.263043 6.05859 0.000229327 12.0001 1.30674 6.63549 4.24241 6.81405
341 3.405 6.94413 8.0653 4.13566 14.026 0.334884 6.0775 0.000397938 12.0001 1.3373 6.71099 4.14962 7.04741
342 3.415 6.21924 8.4171 3.90258 14.4693 0.420574 6.10138 0.000743631 12.0002 1.36394 6.78845 4.0394 7.2759
343 3.425 5.45101 8.72724 3.63708 14.8848 0.522249 6.13121 0.00130472 12.0003 1.38663 6.86765 3.9139 7.49859
344 3.435 4.67717 8.99492 3.35267 15.27 0.639807 6.16797 0.00219937 12.0006 1.40647 6.94846 3.77294 7.71451
345 3.445 3.92565 9.22089 3.06245 15.624 0.773928 6.2127 0.0036786 12.001 1.42326 7.03071 3.61791 7.92278
346 3.455 3.2212 9.4074 2.7758 15.9467 0.92506 6.26646 0.00601835 12.0017 1.43755 7.11427 3.45047 8.12255
347 3.465 2.58427 9.55789 2.49482 16.2384 1.09056 6.33022 0.0096461 12.0028 1.45059 7.19907 3.26757 8.31284
348 3.475 2.02912 9.67674 2.23077 16.5007 1.27016 6.40491 0.0150066 12.0046 1.4616 7.28501 3.07614 8.49301
349 3.485 1.55764 9.7685 1.98255 16.7352 1.46112 6.49132 0.0228703 12.0073 1.47047 7.37198 2.87569 8.66241
350 3.495 1.16534 9.83754 1.74963 16.9434 1.65909 6.59 0.0345443 12.0114 1.4779 7.45988 2.66997 8.8206
351 3.505 0.851743 9.88829 1.53094 17.1265 1.85856 6.70118 0.0506055 12.0174 1.48202 7.54854 2.45818 8.96707
352 3.515 0.608416 9.92475 1.32809 17.2863 2.05741 6.82496 0.0723445 12.0261 1.48251 7.63773 2.24561 9.10165
353 3.525 0.426202 9.95044 1.13961 17.4242 2.24593 6.96085 0.101615 12.0384 1.47906 7.72722 2.03562 9.22433
354 3.535 0.290813 9.96806 0.966466 17.5418 2.4216 7.1082 0.139187 12.0553 1.47118 7.81674 1.83125 9.33532
355 3.545 0.193175 9.97984 0.80867 17.6408 2.57612 7.26584 0.18625 12.0781 1.45792 7.90595 1.63258 9.43484
356 3.555 0.126389 9.98759 0.666125 17.7228 2.70526 7.43232 0.244359 12.1081 1.43906 7.99451 1.44162 9.5232
357 3.565 0.0802792 9.99254 0.539284 17.7895 2.80245 7.60575 0.313146 12.1468 1.41528 8.0821 1.26151 9.60097
358 3.575 0.0499368 9.99563 0.429085 17.843 2.86773 7.78422 0.393661 12.1957 1.38519 8.1683 1.09498 9.66885
359 3.585 0.0295667 9.99747 0.335181 17.8849 2.89647 7.96548 0.486182 12.2564 1.35055 8.25282 0.940654 9.72748
360 3.595 0.0174886 9.99857 0.257019 17.9173 2.88831 8.14725 0.589889 12.3305 1.31233 8.33541 0.800481 9.77766
361 3.605 0.010164 9.99921 0.192553 17.9416 2.84185 8.32709 0.702981 12.4193 1.27168 8.41588 0.674746 9.8202
362 3.615 0.00570667 9.99957 0.141257 17.9596 2.76098 8.50278 0.825705 12.5242 1.22979 8.49414 0.562745 9.85587
363 3.625 0.00313682 9.99977 0.101388 17.9726 2.64521 8.67204 0.956907 12.6464 1.18672 8.57007 0.465485 9.88553
364 3.635 0.00170809 9.99988 0.0714346 17.9818 2.50371 8.83313 1.09521 12.787 1.14469 8.64372 0.381629 9.90999
365 3.645 0.000902585 9.99994 0.0492884 17.9881 2.33725 8.98433 1.23921 12.9471 1.10488 8.7152 0.309787 9.92996
366 3.655 0.000459979 9.99997 0.0331198 17.9925 2.15463 9.12449 1.38827 13.1273 1.06799 8.78467 0.249572 9.94613
367 3.665 0.00023791 9.99999 0.0217149 17.9953 1.96151 9.25278 1.53721 13.328 1.03363 8.85228 0.199556 9.95913
368 3.675 0.000110795 9.99999 0.0139406 17.9971 1.76185 9.36865 1.68432 13.5491 1.00301 8.91824 0.159021 9.96954
369 3.685 5.34959e-05 10 0.00876126 17.9983 1.56281 9.47199 1.82366 13.7898 0.975675 8.98275 0.127169 9.97792
370 3.695 2.56006e-05 10 0.00536087 17.999 1.36788 9.56293 1.94976 14.0486 0.95101 9.04598 0.101721 9.98466
371 3.705 1.25553e-05 10 0.00318429 17.9994 1.18178 9.64192 2.05599 14.3229 0.928747 9.10806 0.0830351 9.99019
372 3.715 8.86981e-06 10 0.00186471 17.9997 1.00895 9.70972 2.13384 14.6091 0.908456 9.16911 0.0697511 9.99485
373 3.725 5.57195e-06 10 0.00106367 17.9998 0.850305 9.76717 2.17662 14.9027 0.889193 9.22919 0.0609563 9.99896
374 3.735 5.08031e-06 10 0.000613811 17.9999 0.707358 9.81522 2.17938 15.1982 0.870421 9.28831 0.0564654 10.0028
375 3.745 3.10084e-06 10 0.000332009 18 0.581161 9.85491 2.14404 15.4904 0.850043 9.34637 0.0555352 10.0066
376 3.755 7.76797e-06 10 0.000178506 18 0.471414 9.88728 2.07082 15.7742 0.828871 9.40327 0.0578483 10.0105
377 3.765 2.10213e-05 10 9.00953e-05 18 0.377988 9.91337 1.96298 16.0447 0.804809 9.45883 0.0631658 10.0149
378 3.775 4.12551e-05 10 4.65544e-05 18 0.298857 9.93411 1.82832 16.2979 0.778365 9.51284 0.0711293 10.0198
379 3.785 7.57786e-05 10 2.09705e-05 18 0.233829 9.95042 1.67494 16.5312 0.748683 9.56507 0.0815832 10.0254
380 3.795 0.000141589 10 1.08061e-05 18 0.180704 9.96309 1.51241 16.7429 0.716202 9.61529 0.0944353 10.032
381 3.805 0.000277241 10 5.45778e-06 18 0.13775 9.9728 1.34762 16.9325 0.680187 9.66324 0.109676 10.0397
382 3.815 0.000517271 10.0001 1.87404e-06 18 0.104021 9.98017 1.1866 17.1004 0.643113 9.70882 0.126796 10.0487
383 3.825 0.000892736 10.0001 1.72718e-06 18 0.0776039 9.9857 1.03491 17.2476 0.605424 9.75195 0.145911 10.059
384 3.835 0.00164333 10.0003 5.72727e-07 18 0.0571476 9.9898 0.896499 17.3757 0.567853 9.79262 0.167352 10.071
385 3.845 0.00288444 10.0005 1.79065e-06 18 0.0414754 9.99278 0.771418 17.4866 0.532697 9.83097 0.190336 10.0846
386 3.855 0.00480905 10.0008 2.48312e-06 18 0.0299659 9.99495 0.659757 17.5819 0.501021 9.86722 0.215028 10.1001
387 3.865 0.00783317 10.0014 5.45075e-06 18 0.0213385 9.9965 0.560865 17.6633 0.475137 9.90178 0.240963 10.1176
388 3.875 0.0128607 10.0023 1.3383e-05 18 0.0151244 9.99761 0.472591 17.7323 0.455908 9.93512 0.268259 10.1371
389 3.885 0.0203894 10.0038 2.59906e-05 18 0.0105042 9.99838 0.395604 17.7903 0.444635 9.9678 0.296723 10.1588
390 3.895 0.0314569 10.0061 5.37503e-05 18 0.00715961 9.99891 0.328533 17.8387 0.442679 10.0005 0.326092 10.1828
391 3.905 0.0471282 10.0096 0.000117393 18 0.00493089 9.99927 0.272599 17.8792 0.450016 10.0339 0.356531 10.2092
392 3.915 0.069989 10.0148 0.000218698 18.0001 0.00333132 9.99952 0.226705 17.9129 0.466417 10.0687 0.386802 10.238
393 3.925 0.100386 10.0223 0.00044332 18.0001 0.00221418 9.99969 0.191692 17.9416 0.491121 10.1056 0.417597 10.2692
394 3.935 0.140862 10.0329 0.000838103 18.0003 0.00146561 9.9998 0.168423 17.967 0.52292 10.145 0.447785 10.3028
395 3.945 0.194138 10.0475 0.00151267 18.0005 0.000945405 9.99987 0.158414 17.9909 0.559465 10.1874 0.478344 10.3389
396 3.955 0.261317 10.0674 0.0027074 18.0009 0.00062189 9.99992 0.161803 18.0155 0.59909 10.233 0.508762 10.3775
397 3.965 0.342503 10.0935 0.00476771 18.0016 0.000396278 9.99995 0.179691 18.043 0.640007 10.282 0.537976 10.4185
398 3.975 0.440145 10.1272 0.00815004 18.0029 0.00024893 9.99997 0.212241 18.0756 0.679766 10.3343 0.565388 10.4619
399 3.985 0.552429 10.1698 0.0134358 18.005 0.000154631 9.99998 0.259768 18.1157 0.716049 10.3897 0.591736 10.5074
400 3.995 0.677463 10.2222 0.0217478 18.0083 9.36414e-05 9.99999 0.321319 18.1655 0.747699 10.4478 0.616565 10.5552
401 4.005 0.810157 10.2852 0.0341886 18.0137 6.01658e-05 9.99999 0.393839 18.2269 0.773694 10.5082 0.639628 10.6049
402 4.015 0.950109 10.3595 0.0526489 18.0219 3.78209e-05 10 0.475126 18.3014 0.793567 10.5705 0.66024 10.6566
403 4.025 1.08629 10.4449 0.0789716 18.0344 2.32731e-05 10 0.55992 18.3895 0.807839 10.6342 0.677804 10.7098
404 4.035 1.21375 10.5407 0.115373 18.0527 1.42889e-05 10 0.642974 18.4913 0.817751 10.6991 0.692394 10.7645
405 4.045 1.32527 10.6459 0.164615 18.0789 7.6485e-06 10 0.718187 18.6055 0.823196 10.7647 0.703739 10.8203
406 4.055 1.41302 10.7586 0.228757 18.1156 5.70812e-06 10 0.780184 18.7302 0.827388 10.8309 0.712298 10.8772
407 4.065 1.47138 10.8765 0.310731 18.1656 3.10705e-06 10 0.823306 18.8624 0.831027 10.8978 0.716291 10.9346
408 4.075 1.50226 10.9975 0.413029 18.2324 1.20774e-06 10 0.84315 18.9985 0.836055 10.9654 0.716154 10.9922
409 4.085 1.49507 11.1185 0.53523 18.3193 7.69174e-07 10 0.839663 19.1347 0.844484 11.034 0.713508 11.05
410 4.095 1.45558 11.2369 0.678784 18.4302 6.69744e-07 10 0.811211 19.2669 0.856819 11.104 0.705969 11.1074
411 4.105 1.38389 11.35 0.842235 18.5684 3.33243e-07 10 0.761174 19.3916 0.873301 11.1756 0.695208 11.1642
412 4.115 1.28551 11.4556 1.02338 18.7372 7.58e-07 10 0.69378 19.5058 0.893733 11.2493 0.680902 11.2202
413 4.125 1.16515 11.5518 1.218 18.939 4.2431e-07 10 0.61349 19.6072 0.91784 11.3254 0.663779 11.2749
414 4.135 1.03402 11.6375 1.42213 19.1758 9.85274e-07 10 0.527865 19.695 0.943932 11.4039 0.643661 11.3283
415 4.145 0.896156 11.7122 1.63116 19.4487 2.05444e-06 10 0.440946 19.7686 0.970842 11.4852 0.620931 11.3801
416 4.155 0.758699 11.7757 1.83905 19.7579 4.83259e-06 10 0.357239 19.8286 0.996583 11.5689 0.596819 11.43
417 4.165 0.627023 11.8285 2.04339 20.1032 7.3991e-06 10 0.281663 19.876 1.01921 11.655 0.570091 11.478
418 4.175 0.50747 11.8714 2.23883 20.4832 1.12757e-05 10 0.215805 19.9126 1.03735 11.7431 0.542156 11.5238
419 4.185 0.400599 11.9054 2.42516 20.8968 2.00161e-05 10 0.160896 19.94 1.04904 11.8325 0.512354 11.5674
420 4.195 0.309449 11.9319 2.59791 21.3421 3.23656e-05 10 0.117177 19.96 1.05325 11.9228 0.48288 11.6086
421 4.205 0.233465 11.9519 2.75828 21.8171 5.5486e-05 10 0.0839726 19.9745 1.04855 12.0131 0.452634 11.6474
422 4.215 0.17162 11.9667 2.90591 22.3198 9.59968e-05 10 0.0600671 19.9848 1.03536 12.1026 0.422913 11.6839
423 4.225 0.123886 11.9774 3.04177 22.8486 0.000158055 10 0.044848 19.9926 1.01406 12.1908 0.393504 11.7179
424 4.235 0.0875719 11.985 3.16213 23.4009 0.000254414 10.0001 0.0377083 19.9992 0.985734 12.2769 0.36354 11.7495
425 4.245 0.0602881 11.9903 3.26823 23.9745 0.000408094 10.0001 0.0378886 20.0058 0.950702 12.3603 0.335055 11.7788
426 4.255 0.0402425 11.9938 3.356 24.5662 0.000644294 10.0001 0.0459689 20.0139 0.910318 12.4405 0.307823 11.8059
427 4.265 0.0265135 11.9962 3.42296 25.1726 0.00100158 10.0002 0.0629448 20.0251 0.86749 12.5174 0.281301 11.8307
428 4.275 0.0169088 11.9977 3.46464 25.7892 0.00155055 10.0004 0.0907003 20.0412 0.824282 12.5907 0.256466 11.8534
429 4.285 0.010721 11.9986 3.47482 26.4106 0.00235195 10.0006 0.130896 20.0645 0.782607 12.6607 0.233952 11.8742
430 4.295 0.00664769 11.9992 3.4542 27.0311 0.003553 10.0009 0.185625 20.0978 0.74524 12.7277 0.213627 11.8934
431 4.305 0.00407619 11.9996 3.39931 27.6447 0.00534901 10.0014 0.25746 20.1442 0.715148 12.7922 0.195345 11.9109
432 4.315 0.00253002 11.9998 3.31317 28.2454 0.00789763 10.0021 0.347591 20.2071 0.693587 12.8551 0.180359 11.9272
433 4.325 0.00173586 12 3.19716 28.8278 0.0115062 10.0032 0.45571 20.2899 0.682663 12.9173 0.167918 11.9424
434 4.335 0.0015843 12.0001 3.05585 29.3871 0.0166845 10.0047 0.579895 20.3959 0.683849 12.9798 0.158994 11.9569
435 4.345 0.00196504 12.0003 2.89875 29.9201 0.0237985 10.0069 0.717141 20.5275 0.69811 13.044 0.153906 11.971
436 4.355 0.00299476 12.0006 2.73285 30.4248 0.0334366 10.01 0.862004 20.6864 0.725576 13.111 0.152774 11.9851
437 4.365 0.0050097 12.001 2.56702 30.9011 0.0464304 10.0143 1.00736 20.8729 0.766276 13.1821 0.155876 11.9995
438 4.375 0.00833993 12.0018 2.40875 31.3502 0.0635646 10.0202 1.14437 21.0858 0.819334 13.2585 0.164228 12.0147
439 4.385 0.0135472 12.0031 2.26272 31.7739 0.085931 10.0282 1.26311 21.3219 0.882473 13.3411 0.176883 12.0312
440 4.395 0.0212991 12.005 2.13172 32.1749 0.114491 10.039 1.35638 21.5765 0.954139 13.4308 0.19509 12.0495
441 4.405 0.0331594 12.0082 2.01624 32.5559 0.151055 10.0533 1.41616 21.8436 1.03242 13.5284 0.218223 12.0701
442 4.415 0.0504142 12.0129 1.91183 32.9188 0.196193 10.0719 1.43972 22.1164 1.11329 13.6341 0.246236 12.0933
443 4.425 0.0742669 12.02 1.81524 33.2649 0.251967 10.0959 1.42639 22.3879 1.19527 13.748 0.278699 12.1198
444 4.435 0.107114 12.0302 1.7215 33.5947 0.319616 10.1265 1.37891 22.6515 1.27498 13.8701 0.315821 12.1499
445 4.445 0.150325 12.0446 1.62488 33.9074 0.400112 10.165 1.3042 22.9019 1.3497 14 0.356729 12.1841
446 4.455 0.20584 12.0644 1.5213 34.2014 0.494472 10.2128 1.21207 23.1358 1.41681 14.1369 0.400984 12.2227
447 4.465 0.274271 12.091 1.4088 34.4749 0.603287 10.2714 1.11132 23.3511 1.47425 14.28 0.447416 12.266
448 4.475 0.35732 12.1257 1.28608 34.7257 0.727188 10.3423 1.01206 23.5481 1.52126 14.4284 0.49517 12.3141
449 4.485 0.453818 12.1699 1.15431 34.9519 0.865461 10.4271 0.923045 23.7286 1.55569 14.5807 0.543471 12.3671
450 4.495 0.560272 12.2248 1.01762 35.1521 1.01748 10.5272 0.852227 23.8959 1.57689 14.7359 0.590716 12.425
451 4.505 0.674616 12.2912 0.87956 35.3259 1.1827 10.644 0.803792 24.0545 1.58469 14.8925 0.636155 12.4876
452 4.515 0.794789 12.3698 0.744762 35.4738 1.35783 10.7788 0.779768 24.209 1.57883 15.0492 0.677586 12.5546
453 4.525 0.910305 12.4602 0.617235 35.5969 1.54054 10.9324 0.780729 24.3644 1.56066 15.2048 0.715219 12.6256
454 4.535 1.01887 12.5619 0.500497 35.6971 1.72692 11.1054 0.804546 24.5252 1.52991 15.358 0.746931 12.7001
455 4.545 1.11185 12.6733 0.396399 35.7769 1.91459 11.2979 0.849562 24.6958 1.4879 15.5077 0.772896 12.7776
456 4.555 1.18209 12.7922 0.306905 35.8389 2.09959 11.5101 0.913703 24.88 1.43558 15.6527 0.792202 12.8573
457 4.565 1.22583 12.9161 0.232273 35.886 2.27518 11.7409 0.994516 25.0815 1.37327 15.7921 0.803589 12.9385
458 4.575 1.24164 13.0422 0.171612 35.921 2.43872 11.9895 1.0909 25.3034 1.30314 15.9249 0.807386 13.0205
459 4.585 1.22703 13.1673 0.123797 35.9463 2.58671 12.2543 1.20442 25.5495 1.22686 16.0505 0.804841 13.1026
460 4.595 1.17899 13.288 0.0872715 35.9643 2.71258 12.5332 1.33557 25.8236 1.14454 16.1681 0.795801 13.1841
461 4.605 1.1054 13.4017 0.0602617 35.9767 2.81504 12.8238 1.48748 26.1302 1.05893 16.2775 0.780016 13.2643
462 4.615 1.01282 13.5064 0.0406033 35.9852 2.89062 13.1236 1.65914 26.4736 0.971113 16.3782 0.759731 13.3428
463 4.625 0.905958 13.6004 0.0267785 35.9907 2.93881 13.4297 1.85345 26.859 0.883497 16.4702 0.734749 13.419
464 4.635 0.790491 13.6827 0.0172164 35.9943 2.95672 13.739 2.06553 27.2903 0.798126 16.5537 0.708089 13.4928
465 4.645 0.671904 13.7531 0.0108696 35.9966 2.94832 14.0488 2.29202 27.771 0.716405 16.629 0.678446 13.5638
466 4.655 0.557088 13.8116 0.00664814 35.998 2.91138 14.356 2.52737 28.3033 0.639629 16.6965 0.649907 13.6321
467 4.665 0.451816 13.8593 0.00399032 35.9989 2.84639 14.6576 2.7624 28.8876 0.570379 16.7569 0.62269 13.6978
468 4.675 0.357027 13.8971 0.00231038 35.9994 2.7575 14.9511 2.98548 29.5218 0.510241 16.8112 0.597703 13.7612
469 4.685 0.275356 13.9265 0.00135833 35.9997 2.64865 15.2341 3.18688 30.2017 0.460357 16.8604 0.57609 13.8225
470 4.695 0.208443 13.9487 0.000737013 35.9998 2.5227 15.5049 3.35615 30.9207 0.421757 16.9057 0.55937 13.8823
471 4.705 0.155803 13.9655 0.000398025 35.9999 2.38171 15.7616 3.48684 31.671 0.395207 16.9483 0.548298 13.9412
472 4.715 0.115995 13.978 0.000214579 35.9999 2.23218 16.0033 3.57219 32.4428 0.381733 16.9896 0.543713 13.9998
473 4.725 0.0885627 13.9876 0.000114031 36 2.07499 16.2289 3.60932 33.2261 0.381543 17.0311 0.545098 14.0588
474 4.735 0.0722245 13.9954 6.16502e-05 36 1.91535 16.438 3.60041 34.0106 0.394592 17.0742 0.553666 14.1191
475 4.745 0.0672193 14.0028 3.23877e-05 36 1.75463 16.6303 3.5486 34.7872 0.420262 17.1202 0.568491 14.1811
476 4.755 0.0738216 14.0109 1.70483e-05 36 1.59673 16.8061 3.46084 35.5478 0.457808 17.1706 0.590285 14.2459
477 4.765 0.0930296 14.0211 8.85056e-06 36 1.44281 16.9656 3.34508 36.286 0.505734 17.2266 0.61824 14.314
478 4.775 0.125745 14.035 5.54144e-06 36 1.2947 17.1094 3.20922 36.9972 0.562581 17.289 0.651723 14.386
479 4.785 0.175373 14.0545 4.99275e-06 36 1.15501 17.2381 3.06269 37.6788 0.626236 17.3588 0.690722 14.4627
480 4.795 0.242498 14.0815 8.37381e-06 36 1.02279 17.3527 2.91415 38.33 0.69422 17.4366 0.734037 14.5446
481 4.805 0.331702 14.1187 1.47148e-05 36 0.899769 17.4538 2.77125 38.9519 0.764205 17.5225 0.78057 14.632
482 4.815 0.443684 14.1686 3.11934e-05 36 0.786184 17.5426 2.64062 39.547 0.833059 17.6165 0.830302 14.7254
483 4.825 0.578979 14.2339 6.23868e-05 36 0.682246 17.6199 2.53001 40.1195 0.89886 17.7184 0.881929 14.825
484 4.835 0.739107 14.3177 0.000123812 36.0001 0.587396 17.6868 2.44377 40.6747 0.958183 17.8275 0.934409 14.9309
485 4.845 0.920686 14.4226 0.000251387 36.0001 0.502542 17.7442 2.3858 41.2191 1.00954 17.9429 0.987435 15.0433
486 4.855 1.11546 14.5501 0.000511052 36.0002 0.426625 17.7932 2.35829 41.7594 1.05036 18.0634 1.03967 15.1622
487 4.865 1.31964 14.7016 0.0009672 36.0005 0.360119 17.8347 2.35705 42.3016 1.07983 18.1879 1.09238 15.2876
488 4.875 1.52385 14.8773 0.00180156 36.0009 0.30222 17.8697 2.37977 42.8513 1.09698 18.3148 1.14375 15.4195
489 4.885 1.71463 15.0757 0.00330257 36.0016 0.253063 17.8991 2.41496 43.4114 1.10234 18.4429 1.19311 15.5575
490 4.895 1.88093 15.2943 0.00582138 36.003 0.213044 17.9239 2.45364 43.9829 1.09588 18.5708 1.24126 15.7018
491 4.905 2.01447 15.5294 0.0100477 36.0053 0.180592 17.9451 2.48343 44.5636 1.07914 18.6972 1.28864 15.8522
492 4.915 2.10578 15.7761 0.0168364 36.0093 0.156393 17.9635 2.49154 45.1486 1.05271 18.821 1.33511 16.0086
493 4.925 2.14568 16.0286 0.0273971 36.0158 0.140547 17.9801 2.46646 45.7301 1.0195 18.9414 1.38232 16.1712
494 4.935 2.13463 16.2807 0.0434233 36.0261 0.132922 17.9958 2.40191 46.2987 0.980912 19.0578 1.42699 16.3398
495 4.945 2.07534 16.5269 0.0670096 36.042 0.134027 18.0118 2.29452 46.844 0.939522 19.1696 1.47274 16.5145
496 4.955 1.97233 16.7617 0.100757 36.0661 0.144246 18.029 2.14649 47.3563 0.8968 19.2769 1.52009 16.6955
497 4.965 1.83607 16.9813 0.147875 36.1016 0.163609 18.0487 1.9626 47.8265 0.855328 19.3795 1.56939 16.8832
498 4.975 1.679 17.1828 0.211222 36.1525 0.193287 18.072 1.75134 48.2478 0.816075 19.4779 1.62053 17.0777
499 4.985 1.51836 17.3658 0.294274 36.2238 0.233302 18.1002 1.52436 48.616 0.780862 19.5724 1.67498 17.2796
500 4.995 1.36916 17.5315 0.400337 36.321 0.284862 18.1348 1.29347 48.9297 0.750065 19.6635 1.73249 17.4892
